dataset,index,species,area,question,correct_answer,option_0,option_1,option_2,DeepSeek-V3.2_Agent_Choice,DeepSeek-V3.2_Agent_Objective,DeepSeek-V3.2_LLM_Choice,DeepSeek-V3.2_LLM_Objective,Grok-4.1-Fast_Agent_Choice,Grok-4.1-Fast_Agent_Objective,Grok-4.1-Fast_LLM_Choice,Grok-4.1-Fast_LLM_Objective,Doubao-1.8_Agent_Choice,Doubao-1.8_Agent_Objective,Doubao-1.8_LLM_Choice,Doubao-1.8_LLM_Objective,MiMo-V2-Flash_Agent_Choice,MiMo-V2-Flash_Agent_Objective,MiMo-V2-Flash_LLM_Choice,MiMo-V2-Flash_LLM_Objective,Qwen3-235B_Agent_Choice,Qwen3-235B_Agent_Objective,Qwen3-235B_LLM_Choice,Qwen3-235B_LLM_Objective,Gemini-3-Flash-High_Agent_Choice,Gemini-3-Flash-High_Agent_Objective,Gemini-3-Flash-High_LLM_Choice,Gemini-3-Flash-High_LLM_Objective
target,271,Arabidopsis thaliana,GENE REGULATION - TRANSCRIPTION,What are the physiological and developmental processes that are regulated by NLP8 in Arabidopsis?,2,"NLP8 is involved in the regulation of nitrate-regulated seed abortion. In the absence of NLP8, ABA degradation by CYP701A 2 is reduced,  because nitrate induction of CYP701A2 protein accumulation is regulated by NLP8.","NLP8 is involved in the regulation of nitrite-regulated seed germination. In the absence of NLP8, nitrite production by CYP707A 2 is modified,  because nitrate induction of CYP707A2 transcript accumulation is regulated by NLP8.","NLP8 is involved in the regulation of nitrate-regulated seed dormancy. In the absence of NLP8, ABA degradation by CYP707A 2 is reduced, because nitrate induction of CYP707A2 transcript accumulation is regulated by NLP8.",2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
target,272,Solanum lycopersicum,GENOME AND GENOMICS,What is the impact of transposon activity in regulating vitamin E (tocopherols) biosynthesis in tomato fruits?,0,"Vitamin E contents of tomato fruits are regulated, at least in part, at the transcription level of the enzyme encoding genes implicated in its biosynthesis. An insertion of a SINE transposable element in the promotor region of the 2-methyl-6-phytylquinol methyltransferase (namely VTE3(1)) encoding gene that catalyses one of the final steps in the biosynthesis of γ- and α-tocopherols activates cytosine methylation of this DNA region and silence transcription of the gene through the RdDM mechanism. ","Vitamin E contents of tomato fruits are regulated, at least in part, at the transcription level of the enzyme encoding genes implicated in its biosynthesis. An insertion of a SINE transposable element in the promotor region of the 2-methyl-6-phytylquinol methyltransferase (namely VTE3(1)) encoding gene that catalyses one of the final steps in the biosynthesis of γ- and α-tocopherols repress cytosine methylation of this DNA region and repress transcription of the gene through the RdDM mechanism.","Vitamin E contents of tomato fruits are regulated, at least in part, at the transcription level of the enzyme encoding genes implicated in its biosynthesis. An insertion of a SINE transposable element in the promotor region of the 2-methyl-6-phytylquinol methyltransferase (namely VTE3(1)) encoding gene that catalyses one of the final steps in the biosynthesis of γ- and α-tocopherols repress cytosine methylation of this DNA region and activate transcription of the gene through the RdDM mechanism. ",0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True
target,273,Solanum lycopersicum,GENOME AND GENOMICS,Which mechanism/s impact environmental conditions through on vitamin E content of tomato fruits?,1,Controlled environmental conditions (i.e. greenhouse conditions) result in DNA-cytosine demethylation of a SINE TE inserted in the promoter region of the VTE3(1) gene and an activation of its transcription and a consequent increment in the tocopherol levels of the tomato fruits. ,Uncontrolled environmental conditions (i.e. open field conditions) result in DNA-cytosine demethylation of a SINE TE inserted in the promoter region of the VTE3(1) gene and an activation of its transcription and a consequent increment in the tocopherol levels of the tomato fruits. ,Uncontrolled environmental conditions (i.e. open field conditions) result in DNA-cytosine methylation of a SINE TE inserted in the promoter region of the VTE3(1) gene and an activation of its transcription and a consequent increment in the tocopherol levels of the tomato fruits. ,1,True,1,True,0,False,0,False,1,True,1,True,1,True,0,False,1,True,1,True,1,True,1,True
target,274,Arabidopsis thaliana,GENOME AND GENOMICS,"In Arabidopsis, are TEs inserted randomly or towards distinct sets of genes and associated with specific chromatin states? ",0,"At least three kinds of TE, the LTR-retrotransposon ATCOPIA93 and the two DNA transposon families ATENSPM3 and VANDAL21 prefer the euchromatin as substrate for their integrations and more specifically ATCOPIA93 insertions are overrepresented in genes whose body is solely enriched in H2A.Z histone variant.","At least three kinds of TE, the LTR-retrotransposon ATCOPIA93 and the two DNA transposon families ATENSPM3 and VANDAL21 were found to be randomly inserted across the Arabidopsis genome. ","At least three kinds of TE, the LTR-retrotransposon ATCOPIA93 and the two DNA transposon families ATENSPM3 and VANDAL21 prefer the heterochromatin as substrate for their integrations and more specifically ATCOPIA93 insertions are underrepresented in genes whose body is solely enriched in H2A.Z histone variant.",0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True
target,275,Solanum lycopersicum,GENE REGULATION - TRANSCRIPTION,Which transcription factor has been found to be requiered for chromatin spatial reorganization in response to heat stress in tomato?,0,HSFA1A was demonstrated to be required for  chromatin spatial reorganization in response to heat stress in tomato,TCP15 was demonstrated to be required for  chromatin spatial reorganization in response to heat stress in tomato,HSFA1A was not demonstrated to be required for  chromatin spatial reorganization in response to heat stress in tomato,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True
target,276,Solanum lycopersicum,GENE REGULATION - EPIGENETICS AND TGS,What is the impact of an ectopic deposition of H3K9ac on TAD-like boundaries in tomato?,1,The ectopic deposition of H3K9ac do not impact chromatin 3D structure and TAD like boundaries,The ectopic deposition of H3K9ac triggered a reorganization of the 3D chromatin structure and plays a major role in the determination of TAD-like boundaries,The ectopic deposition of H3K123 triggered a reorganization of the 3D chromatin structure and plays a major role in the determination of TAD-like boundaries,0,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
target,277,Arabidopsis thaliana,GENE REGULATION - EPIGENETICS AND TGS,Which histone demethylase controls H3K27me1 homeostasis in Arabidopsis thaliana euchromatin?,0,REF6 controls H3K27me1 homeostasis in euchromatin,LHP1 controls H3K27me1 homeostasis in euchromatin,CLF controls H3K27me1 homeostasis in euchromatin,0,True,0,True,0,True,0,True,,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True
target,278,Arabidopsis thaliana,GENE REGULATION - TRANSCRIPTION,How GCN5 modulates salicylic acid homeostasis?,2,GCN5 modulates salicylic acid homeostasis by regulating H3K27me3 levels at the 5' and 3' ends of its target genes ,GCN5 modulates salicylic acid homeostasis by regulating H3K14ac levels at the 5' and 3' ends of intron ,GCN5 modulates salicylic acid homeostasis by regulating H3K14ac levels at the 5' and 3' ends of its target genes ,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
target,279,Zea mays,ENVIRONMENT - BIOTIC STRESS,What viruses are linked to the corn leafhopper (Dalbulus maidis)?,1,"The corn leafhopper is the vector of two viruses: maize rayado fino virus and maize striate mosaic virus and has also been reported to be linked to five insect specific DNA viruses: a beny-like virus (Benyviridae), a bunya-like virus (Bunyaviridae), a iflavirus (Iflaviridae), a orthomyxo-like virus (Orthomyxoviridae), and a rhabdovirus (Rhabdoviridae)","The corn leafhopper is the vector of two viruses: maize rayado fino virus and maize striate mosaic virus and has also been reported to be linked to six insect specific RNA viruses: a beny-like virus (Benyviridae), a bunya-like virus (Bunyaviridae), two iflaviruses (Iflaviridae), a orthomyxo-like virus (Orthomyxoviridae), and a rhabdovirus (Rhabdoviridae)","The corn leafhopper is the vector of maize rayado fino virus and has also been reported to be linked to six insect specific RNA viruses: a beny-like virus (Benyviridae), a bunya-like virus (Bunyaviridae), a iflavirus (Iflaviridae), two orthomyxo-like viruses (Orthomyxoviridae), and a rhabdovirus (Rhabdoviridae)",1,True,1,True,1,True,0,False,1,True,1,True,1,True,0,False,0,False,0,False,1,True,1,True
target,280,Arabidopsis thaliana,PLANT BIOTECHNOLOGY,Which membrane proteins have been involved in the transport of UDP-xylose during the biosynthesis of xylan?,1,The membrane proteins involved in the biosynthesis of xylan are the xylose transporters.,The membrane proteins involved in the transport of UDP-xylose for the biosynthesis of xylan are the UDP-xylose transporters.,The sugar translocators are the membrane proteins that have been involved in the biosynthesis of xylan.,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
target,281,Arabidopsis thaliana,CELL BIOLOGY AND CELL SIGNALING,How does the biosynthesis of the rhamnogalacturonan backbone structure is made in the Golgi apparatus?,0,The biosynthesis of rhamnogalacturonan backbone requires the substrates UDP´galacturonic acid and UDP-rhamnose. These nucleotide sugars are utilized by the rhamnosyltransferase (RRT) and the RGI-Galacturonosyltransferase (RGGAT) to make the alternating backbone structure.,The biosynthesis of the rhamnogalacturonan I backbone is carried out by a glycosyltransferase that has the capacity to transfer in an alternate manner rhamnose and galacturonic acid into the elongating polymer.,The biosynthesis of the rhamnogalacturonan I backbone requires the sugars rhamnose and galacturonic acid. These sugars are utilized by the rhamnosyltransferase (RRT) and the RGI-Galacturonosyltransferase (RGGAT) to make the alternating backbone structure.,0,True,0,True,0,True,0,True,0,True,0,True,1,False,0,True,0,True,0,True,0,True,0,True
target,282,Solanum lycopersicum,PLANT BIOTECHNOLOGY,Softening of fruits is a trait that is highly appreciated in certain fuit such as tomatos. Understanding this process can be a way to extend shelf life of these fruits. On these regard what are the genes involved in this process that may be putative targets for creating new varieties?,1,"The cuticle is an important part of the tomato fruit. It is composed of complex lipids that provide a firm structure. The best way to obtain tomatoes with extended shelf life is to increase the biosynthesis of these complex lipids. Then, gene editing of the genes involved in cuticle biosynthesis should lead to extended shelf life of tomatoes.","The genes that code for cell wall degradation, such as expansin and polygalacturonase, appear to play an important role in the softening of tomato fruit and could be good candidates for a gene editing strategy aimed at producing tomatoes with an extended shelf life.","The tomato cell wall is very important in the softening process of the fruit. Cellulose and lignin are important components of the tomato fruit cell wall, therefore increasing the biosynthesis of genes coding for these structures may lead to extended shelf life in tomato fruit.",1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
